url,page,title,post_time,content
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,2023-02-23 23:42,20230509久違拉積中小殺外資出手指數控1.指數震盪最後拉積拉高收盤 站上月線2.櫃買跟中小被狂殺很慘3.外資撐盤買超賣中小... 明日要觀察一下方向...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,67001,20230511四條均線貫破盤短空形成區低探1.跌破四條均線 短空已成2.下方前低支撐還有點距離 但不能太樂觀3.經歷最近幾天狂殺 可能會有一波反彈...還是有很強的個股 例如手上的2489不死鳥.....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,2023-05-09 23:21,20230515撐盤權值中小倒結算快要反轉見？1.今日權值撐盤頂住下跌趨勢 但台積電被殺尾盤故收黑....2.外資上周大賣期貨單日9千 今日大買單日5千 明日該如何走?3.前兩日台指15407/15416出量未破看來就是要看反轉出現?
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,#41,20230515撐盤權值中小倒結算快要反轉見？1.今日權值撐盤頂住下跌趨勢 但台積電被殺尾盤故收黑....2.外資上周大賣期貨單日9千 今日大買單日5千 明日該如何走?3.前兩日台指15407/15416出量未破看來就是要看反轉出現?
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,2023-05-11 23:56,20230516單日反轉均線站區間又穩趨勢待1.台股直接出量跳空長紅k站上全部均線 非常強勢2.是因昨晚費半跟tsmcadr大漲所致3.外資單日期貨多單新增上萬口 ....明日就結算了 到底外資看到什麼...?
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,#42,20230517多頭突破硬拉高結算行情隔天觀1.兩日大漲快500點 這行情超級誇張2.總之短線不看空 上漲不預設高點 盤面上有拉大出小的嫌疑...3.三大法人大買快400億 自營商買超歷史新高222億到底看到了什麼?
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,2023-05-15 23:20,20230519價漲量增尾收高三千盤面出貨見
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,#43,20230522預料殺積指數壓上市出貨上櫃猛1.稍微有點平盤量縮 台積受壓符合預期2.2330與2303 2412等受壓 但是中小型個股卻是噴發大漲...3.可以看出現在還是多頭控盤(但要注意黑手出貨...)運氣很好兩檔漲停(2442第二根)
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,2023-05-15 23:22,20230524週三結算量縮黑觀光強勢權值弱1.台股近期來的首次黑2.量縮收黑價量配合3.目前只有一個族群很猛 沒錯 就是觀光....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,5,日月峰-瘋投資,#44,20230525眾星拱月拉積猛中小出貨危險見1.今日主要就是拉積盤 2330貢獻點數比收盤漲點還要高...2.雖然上漲百點但是股市下跌家數達到1100家3.目前夜盤還是漲 不過要注意16300的壓力風險了...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,2023-02-23 23:42,20230628量縮穩紅待止跌明日盤勢看仔細1.指數在量縮月線上下拉扯中 暫無明顯方向2.外資賣近百E但是被內資撐盤拉住了 短期暫無敗象3.指數是那樣 但是期貨可是連續三天未破低點與月線唷...(今日不破16705的話) 期貨通常有價格發現的意義在...2419昨日被打停損後又買回 然後配合新聞今天漲停...總是有人早知道阿...(茶)
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,67001,20230629開高走低震盪大多空交戰勝負謎1.大盤早盤上攻無力下跌百點量縮....雖然最後收紅還是頗有壓力2.多空交戰下 今日生技 AI 網通還是稍有表現(2419 4157)3.目前期指夜盤中16705底部被破但有拉起來 明天周末很關鍵...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,2023-06-29 0:37,20230703價漲量增萬七上中小權值皆亮點1.價漲量增拉到十日線上 指數相當的強勢2.生技轉弱 AI散熱網通依舊是盤面上亮點3.如果沒有熱門股就...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,#61,20230704量增上漲全均收拉回不破又續多1.價漲量增把全均線站上2.指數開頭下跌時呈現出拉積盤的態勢 但之後轉為中小齊拉...3.不管做不做多... 建議還是不要亂空強勢股阿...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,2023-06-29 23:57,20230705指數下跌均線守轉向風險應注意1.高檔在被出貨的條件下 指數硬是守住所有均線收盤2.除了少數個股外 大多的熱門股皆面臨回檔修正的狀態3.美股開盤開跌.... 後勢難說 但要注意回檔風險...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,#62,20230710開高走低尾盤掉台積營收就是跳？1.短線空頭百點反彈後噴光很誇張....要注意下方支撐目前暫看16500左右2.開頭大拉2330 尾盤大殺2330台股就是總是有人早知道3.目前盤後可能期貨殺太多上漲中 短線可能就狹幅震盪居多...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,2023-07-03 23:40,20230713量能暴增尾盤殺月線站上百點吐除了百點震盪外今天只有一句話不管上市上櫃指數都出現爆量 接下來上漲下跌就非常關鍵....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,#63,20230717微幅新高又壓回資金輪轉小心黑1.今日盤中微幅創新高 但是量縮需要注意2.AI 網通 重電 皆有表現....多頭氣勢未消3.夜盤看起來多空交戰中 難分勝負
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,2023-07-04 23:27,20230718開場拉抬前高過下殺兩百AI崩1.大盤爆量下殺 走勢有點奇怪...但短線賣壓十足2.盤中AI與許多個股都出現10%以上的震盪...不過2329 1618真是有夠猛...(1618賣飛)3.明日為台指期結算結算後應該會出方向了...(紅黑相間慣性???)
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,7,日月峰-瘋投資,#64,20230719結算大跌平盤殺台股出貨AI崩1.台股連兩天夜盤強 連兩天盤中崩...黑手真的太猛了 連結算都不放過...2.AI個股果然是崩最多的系列 真的不該追高時不要追高....3.夜盤掙扎中....2405又在玩什麼!!!?
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,2023-02-23 23:42,20230808出量下跌收腳彈明日能否站季關1.明日能否站好季線約是多空交界點2.目前夜盤在跌 但若續跌之後也是會反彈要看何時反彈3.盤勢的話主要還是看權值跟AI如何表現了暫時淪為業績個股表現
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,67001,20230810季線貫破眾急殺欸哀全躺指數累1.破季線確立 AI股在昨晚NV大跌後皆出現崩潰走勢2.除了AI外 熱門股自選幾乎狂崩很不合理盤後才發現外資賣百億 自營商倒了百三十億.....3.美國CPI低於預期 夜盤上漲中以早盤的洗刷力道 明日應可健康反彈...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,2023-08-08 22:40,20230811季線量縮前低探欸哀能否止穩看1.已經正式破季線 若前低也跟破就很明顯長線偏空了2.主要還是看AI或是權值電子能否止穩向上...3.廣達繳出不錯的財報 2363也很猛 但是要看能否持續向上走....(周五夜盤收低)
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,#81,20230816欸哀大漲尾盤拉上下影線交錯翻1.盤勢上下影線交錯反轉 明日上漲機率高 但能不能直接扭轉頹勢呢?除非突然出現4000億以上的大量才有可能...2.ai類股今天不bi了 全部幾乎都大漲反彈或漲停但許多隻只是破底反彈 還需要多注意走勢3.盤勢再回到月季線之前 還是小量怡情....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,2023-08-10 23:19,20230817百點下影爆量翻多數類股均現彈1.兩日連續的下影線 單日帶量反轉快300點...真是有夠兇即使不是反攻 至少可當是一個穩固的低點2.AI與散熱不少個股大放異彩 但除此之外其他類股也有平均漲幅真的有一種反轉的味道在.....3.雖然大家都很期待NV的財報 但是3231盤後籌碼是外資大賣5萬多張....或許也是一種收割...要小心...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,#82,20230829量縮上漲廣嘉香欸哀撐住軍工躺1.今日量縮上漲 大家都在等著明日結算後的方向性2.軍工常常一紅配一黑 逆勢要追要小心...3.可以考慮廣/嘉 而3231線型目前是AI最醜的在技術扭轉前都不要看他比較好
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,2023-08-13 23:46,20230830上漲被動月線上跳空中小較愛旺1.盤勢上漲但還沒量增 被動跳空站上了月線 不過要看明日如何?2.昨日一堆人都在看AI股即將帶大家上漲來一句名言 市場上大多人認為的事情就一定不會發生...3.2402 3011 6213 2455有夠猛....資金看來已經散出許多中小個股了AI不一定會崩但是近期很難大漲了(利多不漲...)
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,#83,20230831反彈量增壓力重欸哀探底又收高1.月底收月K 8月K有破低收黑K是警訊2.今日量增是因為MSCI調整 實際上還是量縮盤局3.車用電子慢慢冒出來可以多關注了....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,2023-08-16 23:55,20230901拉高收低尾賣壓雙週紅棒拉被動1.雖然八月K棒收黑 但是目前已經連兩週紅K 可期待後面有表現2.最熱鬧的AI看起來欲振乏力 之後不是沒機會但是短線資金已離3.被動元件突然殺出 究竟是曇花一現還是未來轉機呢?
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,9,日月峰-瘋投資,#84,20230905量縮緩撐持續漲壓力漸消再看多1.盤勢震盪開低走高收微微紅 月線上短多可以續看2.2401 3567 其實今天不少股票漲停板 跟點數不大匹配3.夜盤上漲中 此盤待量成長啊....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,2023-02-23 23:42,20231004盤勢向下區間探連假效應能否彈？
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,67001,20231005上漲缺口點二八盤整無向勿自抓1.上漲差0.28回補昨日缺口 所以目前還是短空2.上漲180點但三大法人完全沒買...不能看多3.目前型態就是盤整 現在夜盤也下跌中 不用看大多大空
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,2023-10-04 23:45,20231010沒什麼好說的了明日國慶變盤已定向上變盤……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,#101,20231011狂拉積金量增漲季線有壓中小崩1.國慶連假向上變盤2.但是開高走低外資大買黑手大賣3.短線W底形成但要觀察一下下降季線壓力
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,2023-10-05 23:57,20231016跳空下跌需小心月線防守說分明1.今日是跳空下跌 雖有量縮但還是要注意多方未成2.許多反轉個股在跑 要看詳細狀況3.但是現在美股大漲中...或許明日可樂觀看待....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,#102,20231017開高走低黑手兇出量微增結算明
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,2023-10-10 23:43,20231019雙重缺口跳空崩量增下跌轉空極空方轉強看區間底部不跌破萬六一……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,#103,20231020量縮下跌低走高權值護穩台積拉1.盤中開低走高 黑手護盤動作明顯 但還是建議再觀察兩天...2.目前還是大區間整理 但短線是空頭 月線站上前要多小心3.2330財報亮點 有短線表現 但還是要看能否續勢而定....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,2023-10-11 22:59,20231023跌破昨低區底探手上三檔締新猶
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,11,日月峰-瘋投資,#104,20231024破底上拉跌破假區間但看戰且走1.區間破底後硬是上漲 黑手操盤痕跡嚴重...2.美國的美債空頭紛紛回補 可能是債市要反轉的預備了...3.現在盤後美股大漲中... 看看明天嚕....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,2023-02-23 23:42,20231115上漲量增持續高季線站穩多頭看
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,67001,20231116釜底抽薪持續漲多頭上攻持續旺現在就是多頭...別懷疑...若盤勢拉回就是買...更別懷疑...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,2023-11-15 23:35,20231121價漲量增看前高長紅出現看空亡1.指數繼續長紅上漲面向前高2.今天盤面上有點拉權值出中小的味道…3.現在美股下跌中要注意明日結算壓力手上2405最近很猛……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,#121,20231123多空震盪五日守是否多方疑力竭？1.還是收在5日線上 短線不須擔心2.美股晚上不開盤 明日開半盤應該不會有大事3.盤整出飆股...Ps: 6139跌停 2442豪猛
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,2023-11-16 23:21,20231124量縮下跌多空難名言盤整出飆股1.目前來說多頭尚未停歇 但短期無力突破倒也顯而易見指數部分可能要破前高17463會有點難度2.生技跟觀光 因為藍白合不合搞了一段時間的震盪...至少看起來下周回歸平靜今天拉軍工跟重電 明顯表示若民進黨繼續執政就是...3.兩檔昨天進的漲停 但也有一檔昨天出2/3的快跌停3701時局變化快 要審慎進出阿...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,#122,20231127轉折下跌十日破小心停損生技猛1.指數跌破十日線 要注意停損與持股2.軍工就熱一天...沒賺到要準備小心3.生技因為大陸有疾病的關係大漲 但要注意消息的反應今天注意到一黨2883爆大量25萬張 投信ETF調整大賣4W張 外資也賣 結果尾盤大拉差點翻紅....很疑惑..
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,2023-11-21 22:59,20231128長紅吞噬逆轉強多頭有望續創高
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,#123,20231129價漲量增長上影獲利賣壓小心出
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,2023-11-23 22:53,20231201開低走高硬收紅前高逼近十點過1.開低走高最後硬是拉紅...這盤真的強...2.盤勢看回不回只能站多方 可以慢慢減碼 但不宜看空為佳3.周五盤後美股又漲夜盤台指續拉百點....怕...周五-42 只能看未結了...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,13,日月峰-瘋投資,#124,20231204上漲下跌勢紛亂獲利賣壓續小心1.加權依舊守穩5日線 依舊看多...2.三大法人站賣方但指數沒賣下來 黑手有出力挺3.今日許多熱門股包括3715都下跌 類股輪動速度變快 要小心...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,2023-02-23 23:42,20231227新高無阻結算高拉高權值中小弱1.沒錯 就是持續走高…2.前半場還好 後半場有中小出貨的味道外資大買三百億 今天才漲不到150有點拉回味道…3.首次週選結算勝利…順勢+突破+逆價差收斂早上看到逆價差就出手最後收斂越拉越高…運氣真好^^
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,67001,20240103長黑貫破月線崩多頭整理短線空1.長黑300點貫破月線短線翻空2.但是今日是結算可能會有紅黑相間貫性明日可能會收紅3.台股大跌300點但6113第四根漲停…豪扯…停利已設定
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,2023-12-27 22:14,20240104月線未回量縮拉震盪部位短線空1.今日依舊指數沒有站上月線盤勢就是弱勢格局 短線慎重為先2.今日態勢看起來是拉積出中小了短線指數沒有方向 強勢股只有航運生技鋼鐵3.6113 四根半收工 感謝感謝當年也是差不多價位往下套牢不過今天結果還是漲停 主力太猛了...或許還有一根吧...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,#141,20240108指數反彈無力回拉積出貨好明顯1.盤中百點震盪卻是開高走低不利多方2.未上月線前進出盡量短線為主3.三天內應該會有較大方向出現了....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,2024-01-03 23:23,20240111強攻回補缺口漲量增五日權值上不說別的CPI公佈不如預期現在指數崩崩中為了因應總統大選明日可以考慮選擇權或是其他避險的方式…
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,#142,20240115多空交戰高低彈選後產業方向看選後上漲機率高....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,2024-01-04 22:56,20240116當選斷交權值崩中小尚穩部位縮1.不知原因 世界股市同時崩下去2.昨天的當選概念股一堆下殺要小心…3.明日台指期結算 紅黑慣性要看一下...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,#143,20240117史上賣超五名前選舉行情快逃空賴皮當選外資用錢投票就是空……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,2024-01-08 21:58,20240119台積一根穿雲箭爆量上漲來相見台積直接爆拉轉多短線就是看多……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,15,日月峰-瘋投資,#144,20240122大盤跳空續拉高多頭進出前高望1.跳空續拉的確是多方2.但是已經逼近前高 要注意壓力3.中小個股今日紛紛轉強可以多注意...手上漲停很多....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,2023-02-23 23:42,20240219震盪週開硬收紅量縮不利多方攻1.量縮震盪目前盤整偏多2.正價差還好最後慢慢收斂至少開週棒暫時是紅色的……3.雖然指數最後收紅 但法人賣超百億還是要控好部位才是
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,67001,20240220中小震盪權值拉台股史高締新猶1.台股又創歷史新高與收高太猛了2.今日有點中小轉弱拉積盤的味道3.可追高 但追高要謹慎...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,2024-02-20 0:50,20240221昨日突破今拉回光學上漲欸哀慌1.昨日美股大跌 帶動台股今日下跌...2.AI因為美股輝達下跌之故 都紛紛墜馬...3.美股目前連兩天下跌 要注意短線走勢可能轉弱(跟台股節奏不同...)今日三檔漲停 兩檔昨天買的...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,#161,20240222股市新高萬八八台日齊創歷史標1.NV財報大好 台股日股大漲創歷史新高…很誇張…2.股市新高狀態下 個股不怕追高怕不敢買自身持股中2313 3362 6187盤中續創新高3.美股現在大漲中 明日收紅機率高但是直覺不妙…8064買進就吃兩根漲停不錯 但買很少…
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,2024-02-21 0:22,20240223台股萬九黑棒收注意回檔小心看1.台股拉過了萬九但是反轉向下收黑棒要小心…2.週五千檔下跌但運氣不錯手上還是有兩隻漲停…3.週五美股沒有上漲要小心週一壓力週五出了不少調整部位其實也沒啥賺...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,#162,20240226開週見紅但量縮漲停四十權值撐1.開週收紅棒還不錯2.由於是量縮要注意後面可能有點不小變化3.今日漲停有40多家 我手上也有五家你今天漲停了嗎…？
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,2024-02-21 23:47,20240229震盪指數近新高調整尾盤大量出1.反覆震盪MSCI調整爆大量上漲2.漲停很多但要注意高檔風險3.1809剛好持股一個月 今年2024新記錄2/15以來第一次收黑...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,#163,20240301量縮下跌多空振史高更新零四一1.盤面好不容易上萬九然後又又被打下來...2.現在盤後美股大漲中 周一還是有機會繼續挑戰萬九...3.今日盤中近千家下跌 雖然大跌的不多還是要小心今日1522小出場獲利 但整體部位調整日結是負數
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,2024-02-23 0:34,20240304歷史新高萬九三突破前高繼續看1.台股又創歷史新高 但是內容有點偏向拉積盤(中小出貨)今日台股漲369點但台積就貢獻295點....2.外資期貨大賣又大買 現貨也配合上漲點數 可以看出外資也怕賺不到錢...3.夜盤上漲中...果然我每次CP都出早了....(需要多練習...)週五CP雙買 大波動翻倍出
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,17,日月峰-瘋投資,#164,20240307萬九八來一步遙狂崩中小拉積高一直噴一直噴一直噴看來準備邁向2萬點…今天就是一個究極拉積盤……處置股清了…希望別再拉積盤了……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,2023-02-23 23:42,20240325量縮觀望多空戰中小活水尾殺積1.多空震盪無方向但尾盤殺積 量縮下跌2.台積跌倒大家吃飽 相對很多中小個股就有點復活3.手上1616 2359 1519 6274漲停3059開盤漲停 但可能賣壓太大壓回來美股下跌中 短線動能好像有點下降了...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,67001,20240326高低震盪主力殺出貨接盤韭是你1.大盤出量大震盪收五日線上 櫃買成為重災區可以看看長紅K能否守住...2.美股台股都有點小震盪也慢慢沒創新高 要注意....3..趁亂把1519 1616 2359結了一下(1616被騙賣飛哭哭...)但中小還是扛了不少傷害阿....(茶2359有點勝之不武的72%……3059躺下有點哭哭...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,2024-03-25 22:12,20240327兩日震盪俊賢守量縮注意韭是您1.指數不怕美股震盪守住五日線2.重電許多大幅拉回要注意量縮條件下多方要稍微小心點...3.940今日應有買入連帶拉抬939 919剩兩天可買嚕....
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,#181,20240328五日跌破區間震多空交戰未分勝1.短線看起來沒有勝負2.鴻海集團很厲害 台積電稍微走弱3.00940明日最後一天 到底會不會大漲如果以法人角度來說 外資大買919跟939明日上漲機率應該不低才是...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,2024-03-27 1:17,20240329週棒收來連續紅內資外資齊推高1.週K月K持續收紅 台股續創收盤新史高2.00940ETF之亂終於結束 希望下周有個新開始3.週五夜盤收紅希望週一好(周一週二準備接連假前...)持股1檔漲停收益為黑
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,#182,20240401四月開局首日壓恐怖您您韭是您1.四月首日開局黑 價跌量縮價量配合2.盤局尚未突破 上漲不要太樂觀 下跌不要太悲觀您您韭是您....該悲觀一下吧...3.目前美股台積ADR大漲中明日拉積盤？（韭是您續跌……
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,2024-03-27 23:09,20240402長紅突破跳高開拉積順帶周邊來1.台股開高走高收最高 歷史新高204662.6139真的很猛...今日繼續加碼...明日是連假前最後一天 要注意...3.但現在美股大跌夜盤跌80多點... 明日開盤應有壓今日調整持股收益小黑明日開始休假跑小百岳拉XDDD
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,#183,20240403（補）連假提早放假去騎車移動操盤微
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,2024-03-28 23:40,20240408騎車新竹台北返首日收紅新高看1.台股首日收紅上漲很不錯現在夜盤上漲中...2.我4/3跟4/8兩天都在騎車移動減少操作肯定有影響 但只要能選到強勢股…3.真的很誇張 我對我自己說…今天台股總共19檔漲停……手上就有9檔漲停…超扯……漲停名單 1570 2009 2359 2365 3339 3645 4533 5324 6215對這我只能說感謝市場的肯定了...
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,19,日月峰-瘋投資,#184,20240409台積領股新高創稍有拉積二零八1.台股跟台積電續創歷史新高2.手上5隻漲停3.外資期貨被多空雙巴 夜盤下跌中2359 114%再創今年記錄!!!持股 2009 2014 4402 6215 4533漲停可惜4513沒有收在漲停 歷史新高繼續加油!!!
https://www.mobile01.com/topicdetail.php?f=804&t=6746417,21,日月峰-瘋投資,2023-02-23 23:42,20240429紅棒拉高反攻紅漲看前高四百漲1.周一跳高吞前根7百點黑K 無疑短線就是多頭2.上方還有一小缺口 要注意可能在這根與前高盤整中3.營建股 今天還是算強 要注意手上持股要配合盤勢轉彎...6215若盤中沒賣就收最低了...
